,zipcode,StateName,2018-12,starbucks_count,target_count,fastfoodstores
2756,85213,Arizona,,1.0,,
2757,06066,Connecticut,159400.0,1.0,,4.0
2758,70817,Louisiana,203700.0,1.0,,1.0
2759,95307,California,296400.0,1.0,,
2760,97404,Oregon,307900.0,1.0,,
2761,32812,Florida,239800.0,1.0,,1.0
2762,30087,Georgia,183700.0,1.0,,
2763,72143,Arkansas,143500.0,1.0,,1.0
2764,97478,Oregon,270500.0,1.0,,1.0
2765,68521,Nebraska,180800.0,1.0,,3.0
2766,63125,Missouri,136500.0,1.0,,
2767,27104,North Carolina,175400.0,1.0,,
2768,85023,Arizona,220500.0,1.0,,1.0
2769,78729,Texas,279800.0,1.0,,2.0
2770,62234,Illinois,120500.0,1.0,,5.0
2771,60586,Illinois,235000.0,1.0,,
2772,40165,Kentucky,155500.0,1.0,,2.0
2773,76131,Texas,228900.0,1.0,,1.0
2774,23503,Virginia,158600.0,1.0,,1.0
2775,96792,Hawaii,420700.0,1.0,,
2776,44601,Ohio,108600.0,1.0,,
2777,43613,Ohio,83700.0,1.0,,
2778,37217,Tennessee,196500.0,1.0,,1.0
2779,45036,Ohio,205100.0,1.0,,
2780,19114,Pennsylvania,198400.0,1.0,,
2781,92570,California,365400.0,1.0,,
2782,32092,Florida,283200.0,1.0,,1.0
2783,34120,Florida,321200.0,1.0,,
2784,92410,California,219100.0,1.0,,
2785,94061,California,,1.0,,1.0
2786,92240,California,203500.0,1.0,,
2787,29715,South Carolina,225300.0,1.0,,2.0
2788,76227,Texas,277100.0,1.0,,
2789,40245,Kentucky,335600.0,1.0,,
2790,76065,Texas,269000.0,1.0,,2.0
2791,95695,California,381100.0,1.0,,
2792,28079,North Carolina,253500.0,1.0,,1.0
2793,48178,Michigan,346800.0,1.0,,
2794,60565,Illinois,364400.0,1.0,,
2795,64068,Missouri,208400.0,1.0,,4.0
2796,80017,Colorado,284700.0,1.0,,
2797,50310,Iowa,157100.0,1.0,,2.0
2798,79416,Texas,156600.0,1.0,,
2799,77365,Texas,218800.0,1.0,,
2800,27614,North Carolina,402900.0,1.0,,
2801,33162,Florida,212400.0,1.0,,3.0
2802,20817,Maryland,825200.0,1.0,,1.0
2803,94561,California,474200.0,1.0,,
2804,71270,Louisiana,203000.0,1.0,,11.0
2805,37814,Tennessee,144000.0,1.0,,1.0
2806,27302,North Carolina,211300.0,1.0,,
2807,34684,Florida,188600.0,1.0,,2.0
2808,02904,Rhode Island,199000.0,1.0,,3.0
2809,92107,California,848200.0,1.0,,
2810,94131,California,1586700.0,1.0,,
2811,20735,Maryland,288500.0,1.0,,
2812,47304,Indiana,109500.0,1.0,,5.0
2813,34287,Florida,164600.0,1.0,,1.0
2814,67203,Kansas,,1.0,,
2815,33813,Florida,231900.0,1.0,,1.0
2816,97211,Oregon,479400.0,1.0,,1.0
2817,20783,Maryland,266100.0,1.0,,
2818,72956,Arkansas,101000.0,1.0,,
2819,33334,Florida,284800.0,1.0,,
2820,29841,South Carolina,132400.0,1.0,,
2821,21742,Maryland,192800.0,1.0,,1.0
2822,71112,Louisiana,141600.0,1.0,,
2823,90032,California,576800.0,1.0,,
2824,54914,Wisconsin,156200.0,1.0,,1.0
2825,29455,South Carolina,374500.0,1.0,,2.0
2826,85014,Arizona,218700.0,1.0,,
2827,33990,Florida,214900.0,1.0,,
2828,42001,Kentucky,170500.0,1.0,,3.0
2829,84065,Utah,393800.0,1.0,,
2830,36535,Alabama,177200.0,1.0,,11.0
2831,40511,Kentucky,165400.0,1.0,,2.0
2832,37876,Tennessee,196300.0,1.0,,2.0
2833,29349,South Carolina,158500.0,1.0,,
2834,29486,South Carolina,223600.0,1.0,,1.0
2835,33460,Florida,216900.0,1.0,,1.0
2836,19426,Pennsylvania,307100.0,1.0,,
2837,85323,Arizona,210000.0,1.0,,
2838,29642,South Carolina,208700.0,1.0,,1.0
2839,06340,Connecticut,173600.0,1.0,,5.0
2840,14226,New York,177600.0,1.0,,
2841,90806,California,543200.0,1.0,,1.0
2842,60101,Illinois,227700.0,1.0,,3.0
2843,34990,Florida,392700.0,1.0,,
2844,14424,New York,182600.0,1.0,,
2845,95382,California,329000.0,1.0,,2.0
2846,85140,Arizona,232000.0,1.0,,
2847,91790,California,,1.0,,
2848,49426,Michigan,212900.0,1.0,,
2849,92113,California,405800.0,1.0,,1.0
2850,37664,Tennessee,136000.0,1.0,,
2851,58501,North Dakota,199500.0,1.0,,
2852,11779,New York,342100.0,1.0,,
2853,20877,Maryland,391100.0,1.0,,3.0
2854,34652,Florida,109900.0,1.0,,1.0
2855,93245,California,240800.0,1.0,,1.0
2856,55343,Minnesota,257300.0,1.0,,1.0
2857,68025,Nebraska,182200.0,1.0,,2.0
2858,95901,California,240300.0,1.0,,5.0
2859,62703,Illinois,89000.0,1.0,,1.0
2860,48237,Michigan,137300.0,1.0,,
2861,33317,Florida,259900.0,1.0,,
2862,29609,South Carolina,183100.0,1.0,,1.0
2863,97355,Oregon,237100.0,1.0,,1.0
2864,32312,Florida,268300.0,1.0,,
2865,48236,Michigan,261800.0,1.0,,2.0
2866,34689,Florida,228900.0,1.0,,2.0
2867,32080,Florida,332200.0,1.0,,
2868,10573,New York,759800.0,1.0,,1.0
2869,58601,North Dakota,235900.0,1.0,,2.0
2870,37072,Tennessee,218400.0,1.0,,2.0
2871,69101,Nebraska,155300.0,1.0,,3.0
2872,19154,Pennsylvania,207800.0,1.0,,2.0
2873,97420,Oregon,193900.0,1.0,,3.0
2874,48322,Michigan,,1.0,,
2875,45005,Ohio,150800.0,1.0,,2.0
2876,53546,Wisconsin,176600.0,1.0,,
2877,89107,Nevada,220900.0,1.0,,1.0
2878,73703,Oklahoma,162500.0,1.0,,4.0
2879,54302,Wisconsin,122700.0,1.0,,1.0
2880,19151,Pennsylvania,134200.0,1.0,,
2881,91754,California,631200.0,1.0,,
2882,48067,Michigan,247000.0,1.0,,
2883,60098,Illinois,200200.0,1.0,,
2884,46151,Indiana,159700.0,1.0,,5.0
2885,34114,Florida,294500.0,1.0,,
2886,91326,California,757900.0,1.0,,
2887,93705,California,184100.0,1.0,,
2888,73159,Oklahoma,113800.0,1.0,,3.0
2889,32720,Florida,164600.0,1.0,,
2890,12309,New York,242000.0,1.0,,
2891,60441,Illinois,216300.0,1.0,,
2892,74063,Oklahoma,136300.0,1.0,,3.0
2893,43537,Ohio,152400.0,1.0,,1.0
2894,45429,Ohio,146200.0,1.0,,
2895,50158,Iowa,110800.0,1.0,,1.0
2896,70005,Louisiana,282900.0,1.0,,3.0
2897,14534,New York,281600.0,1.0,,
2898,29707,South Carolina,304700.0,1.0,,1.0
2899,27332,North Carolina,168100.0,1.0,,1.0
2900,40004,Kentucky,162300.0,1.0,,
2901,45420,Ohio,85900.0,1.0,,
2902,92637,California,342000.0,1.0,,
2903,32937,Florida,286100.0,1.0,,
2904,53223,Wisconsin,136300.0,1.0,,1.0
2905,23227,Virginia,214400.0,1.0,,
2906,45230,Ohio,165600.0,1.0,,1.0
2907,48446,Michigan,145900.0,1.0,,2.0
2908,72704,Arkansas,218400.0,1.0,,
2909,76401,Texas,178600.0,1.0,,
2910,97306,Oregon,295700.0,1.0,,1.0
2911,91780,California,789500.0,1.0,,
2912,54303,Wisconsin,116400.0,1.0,,
2913,60050,Illinois,174900.0,1.0,,1.0
2914,94602,California,842800.0,1.0,,
2915,77493,Texas,,1.0,,
2916,93638,California,234400.0,1.0,,
2917,37659,Tennessee,200700.0,1.0,,2.0
2918,60631,Illinois,332400.0,1.0,,
2919,48162,Michigan,124200.0,1.0,,2.0
2920,46516,Indiana,123900.0,1.0,,
2921,21075,Maryland,326300.0,1.0,,2.0
2922,30045,Georgia,219600.0,1.0,,1.0
2923,32905,Florida,136100.0,1.0,,
2924,33173,Florida,289800.0,1.0,,
2925,53140,Wisconsin,161100.0,1.0,,
2926,11787,New York,471000.0,1.0,,1.0
2927,07410,New Jersey,,1.0,,
2928,17022,Pennsylvania,185400.0,1.0,,1.0
2929,54481,Wisconsin,145100.0,1.0,,5.0
2930,08822,New Jersey,326300.0,1.0,,1.0
2931,57108,South Dakota,,1.0,,
2932,72113,Arkansas,204000.0,1.0,,7.0
2933,27012,North Carolina,225400.0,1.0,,
2934,53213,Wisconsin,260600.0,1.0,,
2935,23860,Virginia,113900.0,1.0,,1.0
2936,18015,Pennsylvania,126900.0,1.0,,2.0
2937,53220,Wisconsin,166800.0,1.0,,
2938,55033,Minnesota,204400.0,1.0,,1.0
2939,81007,Colorado,264700.0,1.0,,
2940,06708,Connecticut,122000.0,1.0,,
2941,84660,Utah,307300.0,1.0,,3.0
2942,77532,Texas,202300.0,1.0,,
2943,33870,Florida,111400.0,1.0,,
2944,70503,Louisiana,211600.0,1.0,,5.0
2945,53095,Wisconsin,195500.0,1.0,,
2946,23601,Virginia,192600.0,1.0,,
2947,06824,Connecticut,592100.0,1.0,,
2948,22312,Virginia,449100.0,1.0,,
2949,14620,New York,161200.0,1.0,,1.0
2950,46176,Indiana,127600.0,1.0,,2.0
2951,32773,Florida,184700.0,1.0,,
2952,55434,Minnesota,232400.0,1.0,,2.0
2953,85743,Arizona,250200.0,1.0,,
2954,76040,Texas,212800.0,1.0,,1.0
2955,40065,Kentucky,194700.0,1.0,,1.0
2956,70663,Louisiana,152100.0,1.0,,1.0
2957,89141,Nevada,387000.0,1.0,,1.0
2958,29926,South Carolina,395900.0,1.0,,2.0
2959,96793,Hawaii,575100.0,1.0,,
2960,23116,Virginia,,1.0,,
2961,98607,Washington,450200.0,1.0,,
2962,18940,Pennsylvania,390200.0,1.0,,
2963,22309,Virginia,399700.0,1.0,,
2964,37311,Tennessee,125400.0,1.0,,1.0
2965,95838,California,248700.0,1.0,,
2966,22079,Virginia,425400.0,1.0,,
2967,78634,Texas,240500.0,1.0,,
2968,10562,New York,410400.0,1.0,,
2969,83651,Idaho,194100.0,1.0,,2.0
2970,30534,Georgia,245100.0,1.0,,3.0
2971,48309,Michigan,284300.0,1.0,,1.0
2972,62221,Illinois,109200.0,1.0,,3.0
2973,43062,Ohio,207400.0,1.0,,
2974,78602,Texas,234500.0,1.0,,1.0
2975,81212,Colorado,190600.0,1.0,,1.0
2976,80919,Colorado,377500.0,1.0,,
2977,31324,Georgia,236900.0,1.0,,1.0
2978,85742,Arizona,,1.0,,
2979,66441,Kansas,153500.0,1.0,,1.0
2980,35611,Alabama,,1.0,,3.0
2981,64093,Missouri,178500.0,1.0,,
2982,86326,Arizona,228000.0,1.0,,
2983,74011,Oklahoma,179300.0,1.0,,
2984,70791,Louisiana,200800.0,1.0,,1.0
2985,78750,Texas,358500.0,1.0,,2.0
2986,33772,Florida,217800.0,1.0,,
2987,98001,Washington,395200.0,1.0,,1.0
2988,34202,Florida,422400.0,1.0,,
2989,95205,California,219800.0,1.0,,
2990,08226,New Jersey,,1.0,,1.0
2991,49519,Michigan,155200.0,1.0,,1.0
2992,80138,Colorado,495000.0,1.0,,
2993,81004,Colorado,110400.0,1.0,,1.0
2994,60133,Illinois,192100.0,1.0,,1.0
2995,77049,Texas,185400.0,1.0,,1.0
2996,60423,Illinois,305800.0,1.0,,
2997,91722,California,486100.0,1.0,,
2998,23238,Virginia,279700.0,1.0,,
2999,33703,Florida,247800.0,1.0,,1.0
3000,32779,Florida,327300.0,1.0,,
3001,99337,Washington,291100.0,1.0,,
3002,22206,Virginia,444200.0,1.0,,
3003,59404,Montana,226600.0,1.0,,1.0
3004,28590,North Carolina,173300.0,1.0,,
3005,93215,California,188700.0,1.0,,
3006,76012,Texas,233700.0,1.0,,
3007,54911,Wisconsin,140300.0,1.0,,1.0
3008,97212,Oregon,596200.0,1.0,,
3009,11510,New York,437900.0,1.0,,
3010,15216,Pennsylvania,121800.0,1.0,,
3011,55419,Minnesota,347600.0,1.0,,
3012,33755,Florida,187900.0,1.0,,
3013,49085,Michigan,205600.0,1.0,,3.0
3014,17257,Pennsylvania,174900.0,1.0,,3.0
3015,75089,Texas,269200.0,1.0,,
3016,33543,Florida,231400.0,1.0,,
3017,94124,California,864200.0,1.0,,1.0
3018,70461,Louisiana,,1.0,,1.0
3019,33145,Florida,371000.0,1.0,,2.0
3020,72015,Arkansas,134200.0,1.0,,2.0
3021,78244,Texas,172000.0,1.0,,
3022,45240,Ohio,121300.0,1.0,,5.0
3023,90260,California,587300.0,1.0,,
3024,23236,Virginia,232500.0,1.0,,1.0
3025,06854,Connecticut,349500.0,1.0,,
3026,68127,Nebraska,172700.0,1.0,,
3027,91354,California,582300.0,1.0,,
3028,76033,Texas,167400.0,1.0,,
3029,86401,Arizona,158900.0,1.0,,6.0
3030,83714,Idaho,319600.0,1.0,,2.0
3031,78023,Texas,302500.0,1.0,,1.0
3032,55429,Minnesota,206500.0,1.0,,1.0
3033,31410,Georgia,284500.0,1.0,,2.0
3034,55068,Minnesota,309300.0,1.0,,1.0
3035,89142,Nevada,220200.0,1.0,,
3036,30533,Georgia,199700.0,1.0,,
3037,60185,Illinois,224200.0,1.0,,
3038,33629,Florida,560000.0,1.0,,1.0
3039,37303,Tennessee,113100.0,1.0,,2.0
3040,31794,Georgia,108100.0,1.0,,6.0
3041,40258,Kentucky,138600.0,1.0,,2.0
3042,08005,New Jersey,211200.0,1.0,,1.0
3043,46304,Indiana,200700.0,1.0,,7.0
3044,37355,Tennessee,162600.0,1.0,,2.0
3045,43085,Ohio,262700.0,1.0,,
3046,28786,North Carolina,191800.0,1.0,,4.0
3047,60655,Illinois,240800.0,1.0,,
3048,11793,New York,495300.0,1.0,,
3049,30143,Georgia,261700.0,1.0,,1.0
3050,32563,Florida,238000.0,1.0,,
3051,92284,California,215200.0,1.0,,
3052,83607,Idaho,211100.0,1.0,,
3053,98367,Washington,,1.0,,
3054,10956,New York,486600.0,1.0,,
3055,60559,Illinois,255600.0,1.0,,2.0
3056,98106,Washington,488000.0,1.0,,
3057,18301,Pennsylvania,160900.0,1.0,,1.0
3058,38053,Tennessee,125900.0,1.0,,1.0
3059,94545,California,634100.0,1.0,,2.0
3060,32223,Florida,232200.0,1.0,,1.0
3061,23701,Virginia,139200.0,1.0,,
3062,60452,Illinois,190700.0,1.0,,
3063,10598,New York,452300.0,1.0,,
3064,94062,California,2161600.0,1.0,,
3065,28203,North Carolina,363800.0,1.0,,
3066,33563,Florida,157200.0,1.0,,
3067,33325,Florida,348200.0,1.0,,
3068,28804,North Carolina,383600.0,1.0,,
3069,33314,Florida,211200.0,1.0,,1.0
3070,20602,Maryland,266400.0,1.0,,
3071,68005,Nebraska,144100.0,1.0,,1.0
3072,86303,Arizona,361500.0,1.0,,1.0
3073,94585,California,,1.0,,
3074,85132,Arizona,,1.0,,
3075,45039,Ohio,223900.0,1.0,,4.0
3076,34677,Florida,216000.0,1.0,,1.0
3077,28787,North Carolina,325900.0,1.0,,1.0
3078,08755,New Jersey,290100.0,1.0,,2.0
3079,94518,California,653700.0,1.0,,
3080,34769,Florida,190900.0,1.0,,1.0
3081,47404,Indiana,210400.0,1.0,,2.0
3082,03054,New Hampshire,270500.0,1.0,,1.0
3083,91351,California,487900.0,1.0,,1.0
3084,46375,Indiana,251600.0,1.0,,2.0
3085,92236,California,236900.0,1.0,,2.0
3086,55102,Minnesota,223400.0,1.0,,1.0
3087,11570,New York,668400.0,1.0,,
3088,76036,Texas,206100.0,1.0,,
3089,32504,Florida,142000.0,1.0,,6.0
3090,34210,Florida,177300.0,1.0,,1.0
3091,30528,Georgia,166000.0,1.0,,
3092,20784,Maryland,255900.0,1.0,,1.0
3093,98372,Washington,387400.0,1.0,,
3094,44012,Ohio,210100.0,1.0,,
3095,35243,Alabama,336500.0,1.0,,
3096,20721,Maryland,386500.0,1.0,,
3097,32536,Florida,197600.0,1.0,,4.0
3098,94603,California,465100.0,1.0,,
3099,37862,Tennessee,239300.0,1.0,,1.0
3100,07675,New Jersey,557200.0,1.0,,
3101,92231,California,228200.0,1.0,,
3102,68135,Nebraska,232900.0,1.0,,
3103,26062,West Virginia,89300.0,1.0,,2.0
3104,49464,Michigan,225000.0,1.0,,
3105,29678,South Carolina,140200.0,1.0,,2.0
3106,20121,Virginia,378000.0,1.0,,1.0
3107,12208,New York,205800.0,1.0,,
3108,92583,California,269900.0,1.0,,
3109,33556,Florida,404600.0,1.0,,
3110,91602,California,731500.0,1.0,,1.0
3111,67502,Kansas,149500.0,1.0,,3.0
3112,02026,Massachusetts,487600.0,1.0,,
3113,70448,Louisiana,,1.0,,4.0
3114,29575,South Carolina,160200.0,1.0,,2.0
3115,30512,Georgia,183300.0,1.0,,1.0
3116,10512,New York,290100.0,1.0,,
3117,80831,Colorado,343800.0,1.0,,
3118,73003,Oklahoma,163300.0,1.0,,
3119,94801,California,439600.0,1.0,,1.0
3120,60156,Illinois,236300.0,1.0,,
3121,48327,Michigan,,1.0,,1.0
3122,95503,California,279900.0,1.0,,
3123,27577,North Carolina,164300.0,1.0,,3.0
3124,63104,Missouri,178700.0,1.0,,1.0
3125,85381,Arizona,244900.0,1.0,,1.0
3126,07724,New Jersey,302000.0,1.0,,1.0
3127,92301,California,228800.0,1.0,,
3128,85304,Arizona,208300.0,1.0,,1.0
3129,70124,Louisiana,447500.0,1.0,,
3130,94589,California,386600.0,1.0,,
3131,01854,Massachusetts,231700.0,1.0,,1.0
3132,63367,Missouri,233100.0,1.0,,2.0
3133,20853,Maryland,447800.0,1.0,,
3134,11803,New York,605900.0,1.0,,
3135,93654,California,241500.0,1.0,,
3136,47803,Indiana,102900.0,1.0,,
3137,76126,Texas,273000.0,1.0,,3.0
3138,55420,Minnesota,245700.0,1.0,,
3139,60172,Illinois,207900.0,1.0,,
3140,30549,Georgia,202100.0,1.0,,1.0
3141,98199,Washington,,1.0,,
3142,68107,Nebraska,111200.0,1.0,,
3143,92119,California,,1.0,,
3144,33067,Florida,470900.0,1.0,,
3145,97470,Oregon,192200.0,1.0,,
3146,92394,California,252600.0,1.0,,
3147,90680,California,512700.0,1.0,,
3148,95358,California,263400.0,1.0,,
3149,98664,Washington,298800.0,1.0,,
3150,20705,Maryland,305900.0,1.0,,1.0
3151,60538,Illinois,179000.0,1.0,,2.0
3152,66109,Kansas,196700.0,1.0,,
3153,84094,Utah,352400.0,1.0,,1.0
3154,55129,Minnesota,374200.0,1.0,,
3155,22043,Virginia,594800.0,1.0,,
3156,99203,Washington,313100.0,1.0,,
3157,19428,Pennsylvania,331400.0,1.0,,2.0
3158,94580,California,655400.0,1.0,,
3159,34613,Florida,154500.0,1.0,,
3160,94947,California,845300.0,1.0,,
3161,60561,Illinois,303000.0,1.0,,
3162,49428,Michigan,205300.0,1.0,,
3163,93662,California,225000.0,1.0,,1.0
3164,22485,Virginia,,1.0,,1.0
3165,98310,Washington,274900.0,1.0,,1.0
3166,32444,Florida,,1.0,,
3167,53045,Wisconsin,309000.0,1.0,,1.0
3168,68510,Nebraska,155700.0,1.0,,
3169,17015,Pennsylvania,220000.0,1.0,,
3170,44236,Ohio,293800.0,1.0,,
3171,49534,Michigan,226200.0,1.0,,
3172,28712,North Carolina,230500.0,1.0,,
3173,65810,Missouri,201500.0,1.0,,
3174,33144,Florida,311900.0,1.0,,2.0
3175,76208,Texas,285800.0,1.0,,
3176,85388,Arizona,239700.0,1.0,,
3177,10901,New York,360400.0,1.0,,1.0
3178,97754,Oregon,229800.0,1.0,,1.0
3179,95341,California,223200.0,1.0,,
3180,45208,Ohio,355800.0,1.0,,2.0
3181,85373,Arizona,219300.0,1.0,,
3182,34234,Florida,157200.0,1.0,,1.0
3183,95354,California,249400.0,1.0,,2.0
3184,18411,Pennsylvania,187700.0,1.0,,2.0
3185,45322,Ohio,121900.0,1.0,,1.0
3186,33569,Florida,229400.0,1.0,,
3187,08037,New Jersey,168600.0,1.0,,
3188,33774,Florida,208900.0,1.0,,
3189,08876,New Jersey,351700.0,1.0,,
3190,60053,Illinois,287200.0,1.0,,
3191,28374,North Carolina,207300.0,1.0,,
3192,29585,South Carolina,284500.0,1.0,,
3193,33486,Florida,432700.0,1.0,,1.0
3194,70471,Louisiana,285400.0,1.0,,2.0
3195,66204,Kansas,188600.0,1.0,,2.0
3196,33477,Florida,424300.0,1.0,,
3197,92835,California,819800.0,1.0,,
3198,92118,California,1513600.0,1.0,,1.0
3199,53092,Wisconsin,338300.0,1.0,,
3200,20105,Virginia,465900.0,1.0,,
3201,67213,Kansas,,1.0,,1.0
3202,85739,Arizona,295400.0,1.0,,1.0
3203,22311,Virginia,500500.0,1.0,,
3204,95531,California,226900.0,1.0,,
3205,33154,Florida,572600.0,1.0,,
3206,63042,Missouri,91600.0,1.0,,1.0
3207,23693,Virginia,339400.0,1.0,,
3208,38103,Tennessee,263800.0,1.0,,1.0
3209,98296,Washington,627500.0,1.0,,1.0
3210,44087,Ohio,231900.0,1.0,,
3211,41005,Kentucky,187100.0,1.0,,7.0
3212,32952,Florida,263300.0,1.0,,1.0
3213,01905,Massachusetts,345800.0,1.0,,
3214,70460,Louisiana,140600.0,1.0,,3.0
3215,43452,Ohio,,1.0,,1.0
3216,33028,Florida,394400.0,1.0,,
3217,49315,Michigan,258900.0,1.0,,
3218,08879,New Jersey,257400.0,1.0,,
3219,20112,Virginia,464500.0,1.0,,
3220,43616,Ohio,128200.0,1.0,,1.0
3221,32751,Florida,308900.0,1.0,,
3222,46580,Indiana,167900.0,1.0,,
3223,31326,Georgia,176300.0,1.0,,3.0
3224,70401,Louisiana,168900.0,1.0,,1.0
3225,89048,Nevada,178700.0,1.0,,6.0
3226,35055,Alabama,105400.0,1.0,,1.0
3227,98368,Washington,333900.0,1.0,,1.0
3228,90720,California,1022800.0,1.0,,
3229,46528,Indiana,193600.0,1.0,,
3230,44053,Ohio,128700.0,1.0,,
3231,55447,Minnesota,315600.0,1.0,,
3232,72802,Arkansas,,1.0,,
3233,78261,Texas,295300.0,1.0,,
3234,44131,Ohio,175800.0,1.0,,
3235,32176,Florida,237200.0,1.0,,
3236,80224,Colorado,511500.0,1.0,,1.0
3237,84302,Utah,247800.0,1.0,,7.0
3238,19348,Pennsylvania,348500.0,1.0,,
3239,60431,Illinois,200400.0,1.0,,1.0
3240,62401,Illinois,176500.0,1.0,,
3241,95827,California,315800.0,1.0,,
3242,53716,Wisconsin,222400.0,1.0,,2.0
3243,33483,Florida,426300.0,1.0,,
3244,50208,Iowa,149400.0,1.0,,5.0
3245,93950,California,,1.0,,
3246,21211,Maryland,207600.0,1.0,,
3247,32804,Florida,316400.0,1.0,,
3248,91724,California,572900.0,1.0,,
3249,93618,California,220600.0,1.0,,1.0
3250,75048,Texas,293800.0,1.0,,2.0
3251,95363,California,351200.0,1.0,,6.0
3252,46013,Indiana,96200.0,1.0,,2.0
3253,84005,Utah,326900.0,1.0,,1.0
3254,46311,Indiana,244500.0,1.0,,
3255,78653,Texas,216500.0,1.0,,
3256,80915,Colorado,245400.0,1.0,,
3257,07450,New Jersey,757700.0,1.0,,
3258,80002,Colorado,376000.0,1.0,,2.0
3259,14526,New York,171800.0,1.0,,
3260,48382,Michigan,310900.0,1.0,,
3261,20017,District of Columbia,492600.0,1.0,,1.0
3262,80403,Colorado,548000.0,1.0,,
3263,93560,California,251600.0,1.0,,2.0
3264,50320,Iowa,160100.0,1.0,,
3265,97439,Oregon,268700.0,1.0,,
3266,91361,California,1042000.0,1.0,,
3267,21012,Maryland,358400.0,1.0,,
3268,92551,California,310800.0,1.0,,1.0
3269,59714,Montana,316600.0,1.0,,
3270,57078,South Dakota,190200.0,1.0,,
3271,38555,Tennessee,145700.0,1.0,,5.0
3272,32826,Florida,217900.0,1.0,,1.0
3273,94024,California,2915900.0,1.0,,
3274,75022,Texas,469800.0,1.0,,
3275,98108,Washington,511300.0,1.0,,1.0
3276,24503,Virginia,220200.0,1.0,,
3277,91775,California,878900.0,1.0,,
3278,92596,California,430400.0,1.0,,
3279,74804,Oklahoma,137200.0,1.0,,4.0
3280,93041,California,376700.0,1.0,,
3281,21158,Maryland,280900.0,1.0,,
3282,85901,Arizona,210200.0,1.0,,
3283,13820,New York,137300.0,1.0,,6.0
3284,20871,Maryland,449200.0,1.0,,
3285,85755,Arizona,314000.0,1.0,,
3286,99705,Alaska,258800.0,1.0,,
3287,95965,California,197600.0,1.0,,3.0
3288,98506,Washington,347400.0,1.0,,
3289,11791,New York,737800.0,1.0,,
3290,16505,Pennsylvania,119400.0,1.0,,
3291,45030,Ohio,160500.0,1.0,,4.0
3292,93023,California,771400.0,1.0,,
3293,34695,Florida,290100.0,1.0,,
3294,14051,New York,329100.0,1.0,,
3295,30009,Georgia,395000.0,1.0,,
3296,74601,Oklahoma,59400.0,1.0,,
3297,98177,Washington,714900.0,1.0,,
3298,24014,Virginia,181400.0,1.0,,6.0
3299,97103,Oregon,317700.0,1.0,,
3300,80528,Colorado,475600.0,1.0,,
3301,06032,Connecticut,271500.0,1.0,,1.0
3302,33037,Florida,534600.0,1.0,,2.0
3303,98075,Washington,983400.0,1.0,,
3304,11563,New York,500700.0,1.0,,
3305,29671,South Carolina,144800.0,1.0,,1.0
3306,23221,Virginia,349300.0,1.0,,1.0
3307,95519,California,302900.0,1.0,,
3308,97415,Oregon,326400.0,1.0,,
3309,08057,New Jersey,414600.0,1.0,,
3310,60473,Illinois,143200.0,1.0,,
3311,84128,Utah,307700.0,1.0,,
3312,11768,New York,606200.0,1.0,,
3313,86323,Arizona,257800.0,1.0,,
3314,90240,California,624600.0,1.0,,
3315,07094,New Jersey,423400.0,1.0,,1.0
3316,91340,California,463200.0,1.0,,
3317,11714,New York,444300.0,1.0,,
3318,85749,Arizona,378000.0,1.0,,
3319,37411,Tennessee,110000.0,1.0,,1.0
3320,40031,Kentucky,236300.0,1.0,,2.0
3321,28732,North Carolina,291700.0,1.0,,
3322,23114,Virginia,290200.0,1.0,,
3323,60491,Illinois,363400.0,1.0,,
3324,28036,North Carolina,355500.0,1.0,,
3325,65738,Missouri,148600.0,1.0,,1.0
3326,40204,Kentucky,205400.0,1.0,,
3327,10310,New York,502700.0,1.0,,1.0
3328,61550,Illinois,190200.0,1.0,,4.0
3329,48334,Michigan,,1.0,,
3330,16148,Pennsylvania,129000.0,1.0,,1.0
3331,30314,Georgia,82900.0,1.0,,
3332,83703,Idaho,277400.0,1.0,,
3333,24015,Virginia,166500.0,1.0,,
3334,41091,Kentucky,273800.0,1.0,,
3335,78374,Texas,192000.0,1.0,,1.0
3336,11784,New York,304500.0,1.0,,1.0
3337,40059,Kentucky,434200.0,1.0,,
3338,02601,Massachusetts,260100.0,1.0,,3.0
3339,40014,Kentucky,293900.0,1.0,,3.0
3340,34714,Florida,234100.0,1.0,,1.0
3341,98422,Washington,386000.0,1.0,,
3342,80223,Colorado,363200.0,1.0,,1.0
3343,34222,Florida,267600.0,1.0,,
3344,21901,Maryland,223100.0,1.0,,
3345,97424,Oregon,233500.0,1.0,,1.0
3346,53012,Wisconsin,323600.0,1.0,,
3347,91040,California,593200.0,1.0,,
3348,20657,Maryland,198200.0,1.0,,
3349,95212,California,377900.0,1.0,,1.0
3350,89027,Nevada,230800.0,1.0,,1.0
3351,68505,Nebraska,171800.0,1.0,,
3352,11010,New York,520500.0,1.0,,
3353,18914,Pennsylvania,344100.0,1.0,,1.0
3354,15228,Pennsylvania,262500.0,1.0,,
3355,95437,California,389600.0,1.0,,
3356,02451,Massachusetts,557000.0,1.0,,2.0
3357,01570,Massachusetts,265300.0,1.0,,
3358,97215,Oregon,531200.0,1.0,,
3359,33767,Florida,586700.0,1.0,,
3360,11552,New York,506900.0,1.0,,
3361,28034,North Carolina,132600.0,1.0,,1.0
3362,28801,North Carolina,365600.0,1.0,,
3363,17025,Pennsylvania,190500.0,1.0,,2.0
3364,55331,Minnesota,611700.0,1.0,,
3365,74114,Oklahoma,141200.0,1.0,,
